United Kingdom,2003,102618.5405,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2002,107770.7594,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2001,109992.6849,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2000,114951.3548,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1999,119677.3511,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1998,124554.1852,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1997,127791.8716,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1996,130231.7247,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1995,130927.6961,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1994,128718.6991,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1993,135765.418,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1992,137621.8141,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1991,138188.4784,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1990,137607.9784,methane_ch4_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2014,0.398573542,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2013,0.362339583,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2012,0.329399621,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2011,0.299454201,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2010,0.272231092,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2009,0.256004401,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2008,0.270604422,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2007,0.280434155,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2006,0.286240263,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2005,0.288673078,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2004,0.588951507,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2003,0.954465652,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2002,1.033054704,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2001,1.033054704,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2000,1.693532302,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1999,1.459941639,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1998,1.269514469,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1997,1.103925625,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1996,0.959935326,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1995,0.834726371,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1994,0.725849018,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1993,0.631173059,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1992,0.548846138,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1991,0.477257512,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,1990,0.415006532,nitrogen_trifluoride_nf3_emissions_in_kilotonne_co2_equivalent
United Kingdom,2014,21645.89692,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2013,21072.69125,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2012,20963.78925,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2011,21105.76677,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2010,22186.53555,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2009,21832.31575,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2008,23498.43822,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2007,24065.99856,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2006,24281.1772,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2005,25147.50621,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2004,26133.0607,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2003,25481.89425,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2002,25713.4575,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2001,27504.57742,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2000,29046.58105,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1999,29354.67802,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1998,39255.24885,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1997,39228.8361,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1996,39088.81459,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1995,39375.03142,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1994,40712.4165,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1993,40434.65997,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1992,44530.64659,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1991,48970.20797,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,1990,48778.6073,nitrous_oxide_n2o_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent
United Kingdom,2014,278.314969,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2013,318.7386046,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2012,255.0552149,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2011,416.9419297,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2010,287.708088,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2009,197.3327479,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2008,266.2455542,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2007,287.8388295,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2006,387.6695142,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2005,385.1501475,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2004,433.8538436,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2003,356.6114744,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2002,408.2294238,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2001,485.5873708,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2000,596.7891851,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1999,473.9597882,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1998,493.7321454,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1997,503.1161567,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1996,596.3593149,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1995,596.9372347,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1994,611.3956788,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1993,602.7310662,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1992,690.3528173,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1991,1385.143658,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,1990,1651.526859,perfluorocarbons_pfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2014,468.1624178,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2013,481.1957506,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2012,582.6535456,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2011,605.0552802,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2010,685.5081927,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2009,592.6050275,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2008,682.839299,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2007,835.781389,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2006,882.9080951,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2005,1056.019762,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2004,1116.774399,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
